Date;"Summe der Initialen Nominierungen um 14:00 Uhr Entry (kWh/h)";"Summe der Initialen Nominierungen um 14:00 Uhr Exit (kWh/h)";"Summe der letzten Nominierungen Entry (kWh/h)";"Summe der letzten Nominierungen Exit (kWh/h)";"Allokationen (Konsolidierte Werte verfügbar ab dem 28. des folgenden Monats) (kWh/h)";"Lastfluesse (kWh/h)";"Unterbrechungen (kWh/h)";"davon Unterbrechungen FZK (kWh/h)";"davon Unterbrechungen bFZK (kWh/h)";"davon Unterbrechungen DZK (kWh/h)";"davon Unterbrechungen Unterbrechbar (kWh/h)";"Brennwerte (kWh/h)"
2019-10-01 06:00:00;0;6651460;0;6040454;-6040454;-7072000;0;;;;;11,269
2019-10-01 07:00:00;0;6651460;0;6040454;-6040454;-7136000;0;;;;;11,270
2019-10-01 08:00:00;0;6651460;0;6040454;-6040454;-7120000;0;;;;;11,267
2019-10-01 09:00:00;0;6651460;0;6040454;-6040454;-7088000;0;;;;;11,266
2019-10-01 10:00:00;0;6651460;0;6040454;-6040454;-7056000;0;;;;;11,264
2019-10-01 11:00:00;0;6651460;0;6040454;-6040454;-7072000;0;;;;;11,258
2019-10-01 12:00:00;0;6651460;0;6040454;-6040454;-6912000;0;;;;;11,253
2019-10-01 13:00:00;0;6651460;0;6040454;-6040454;-6080000;0;;;;;11,248
2019-10-01 14:00:00;0;6651460;0;6040454;-6040454;-7120000;0;;;;;11,238
2019-10-01 15:00:00;0;6651460;0;6040454;-6040454;-7456000;0;;;;;11,237
2019-10-01 16:00:00;0;6651460;0;6040454;-6040454;-7440000;0;;;;;11,242
2019-10-01 17:00:00;0;6651460;0;6040454;-6040454;-7424000;0;;;;;11,247
2019-10-01 18:00:00;0;6651460;0;6040454;-6040454;-7392000;0;;;;;11,245
2019-10-01 19:00:00;0;6651460;0;6040454;-6040454;-7520000;0;;;;;11,248
2019-10-01 20:00:00;0;6651460;0;6040454;-6040454;-7504000;0;;;;;11,252
2019-10-01 21:00:00;0;6651460;0;6040454;-6040454;-7552000;0;;;;;11,254
2019-10-01 22:00:00;0;6651460;0;6040454;-6040454;-6672000;0;;;;;11,288
2019-10-01 23:00:00;0;6651460;0;6040454;-6040454;-5024000;0;;;;;11,310
2019-10-02 00:00:00;0;6651460;0;6040454;-6040454;-4800000;0;;;;;11,307
2019-10-02 01:00:00;0;6651460;0;6040454;-6040454;-4816000;0;;;;;11,304
2019-10-02 02:00:00;0;6651460;0;6040454;-6040454;-4816000;0;;;;;11,300
2019-10-02 03:00:00;0;6651460;0;6040454;-6040454;-4816000;0;;;;;11,296
2019-10-02 04:00:00;0;6651460;0;6040454;-6040454;-4800000;0;;;;;11,294
2019-10-02 05:00:00;0;6651458;0;6040458;-6040458;-5040000;0;;;;;11,294
2019-10-02 06:00:00;0;5990211;0;6880703;-6880703;-7024000;0;;;;;11,292
2019-10-02 07:00:00;0;5990211;0;6880703;-6880703;-8128000;0;;;;;11,291
2019-10-02 08:00:00;0;5990454;0;6880703;-6880703;-8144000;0;;;;;11,291
2019-10-02 09:00:00;0;5990454;0;6880703;-6880703;-8096000;0;;;;;11,280
2019-10-02 10:00:00;0;5990454;0;6880703;-6880703;-8096000;0;;;;;11,276
2019-10-02 11:00:00;0;5990454;0;6880703;-6880703;-8080000;0;;;;;11,275
2019-10-02 12:00:00;0;5990454;0;6880703;-6880703;-8080000;0;;;;;11,267
2019-10-02 13:00:00;0;5990454;0;6880703;-6880703;-8096000;0;;;;;11,265
2019-10-02 14:00:00;0;5990454;0;6880703;-6880703;-8096000;0;;;;;11,273
2019-10-02 15:00:00;0;5990454;0;6880703;-6880703;-8096000;0;;;;;11,276
2019-10-02 16:00:00;0;5990454;0;6880703;-6880703;-8192000;0;;;;;11,262
2019-10-02 17:00:00;0;5990454;0;6880703;-6880703;-8160000;0;;;;;11,254
2019-10-02 18:00:00;0;5990454;0;6880703;-6880703;-8176000;0;;;;;11,261
2019-10-02 19:00:00;0;5990454;0;6880703;-6880703;-8224000;0;;;;;11,283
2019-10-02 20:00:00;0;5990454;0;6880703;-6880703;-8224000;0;;;;;11,289
2019-10-02 21:00:00;0;5990454;0;6880703;-6880703;-8240000;0;;;;;11,289
2019-10-02 22:00:00;0;5990454;0;6880703;-6880703;-8192000;0;;;;;11,274
2019-10-02 23:00:00;0;5990454;0;6880703;-6880703;-8224000;0;;;;;11,256
2019-10-03 00:00:00;0;5990454;0;6880703;-6880703;-8256000;0;;;;;11,261
2019-10-03 01:00:00;0;5990454;0;6880703;-6880703;-8304000;0;;;;;11,272
2019-10-03 02:00:00;0;5990454;0;6880703;-6880703;-8304000;0;;;;;11,276
2019-10-03 03:00:00;0;5990454;0;6880703;-6880703;-8352000;0;;;;;11,298
2019-10-03 04:00:00;0;5990454;0;6880703;-6880703;-8384000;0;;;;;11,322
2019-10-03 05:00:00;0;5990458;0;6880701;-6880701;-8432000;0;;;;;11,317
2019-10-03 06:00:00;0;7233607;0;6650703;-6650703;-8304000;0;;;;;11,311
2019-10-03 07:00:00;0;7233607;0;6650703;-6650703;-8160000;0;;;;;11,288
2019-10-03 08:00:00;0;7233607;0;6650703;-6650703;-8144000;0;;;;;11,277
2019-10-03 09:00:00;0;7233607;0;6650703;-6650703;-8128000;0;;;;;11,260
2019-10-03 10:00:00;0;7233607;0;6650703;-6650703;-8176000;0;;;;;11,262
2019-10-03 11:00:00;0;7233607;0;6650703;-6650703;-8192000;0;;;;;11,262
2019-10-03 12:00:00;0;7233607;0;6650703;-6650703;-8240000;0;;;;;11,262
2019-10-03 13:00:00;0;7233607;0;6650703;-6650703;-8272000;0;;;;;11,261
2019-10-03 14:00:00;0;7233607;0;6650703;-6650703;-8288000;0;;;;;11,267
2019-10-03 15:00:00;0;7233607;0;6650703;-6650703;-8256000;0;;;;;11,270
2019-10-03 16:00:00;0;7233607;0;6650703;-6650703;-8304000;0;;;;;11,273
2019-10-03 17:00:00;0;7233607;0;6650703;-6650703;-8304000;0;;;;;11,280
2019-10-03 18:00:00;0;7233607;0;6650703;-6650703;-8288000;0;;;;;11,270
2019-10-03 19:00:00;0;7233607;0;6650703;-6650703;-8304000;0;;;;;11,263
2019-10-03 20:00:00;0;7233607;0;6650703;-6650703;-8320000;0;;;;;11,261
2019-10-03 21:00:00;0;7233607;0;6650703;-6650703;-8320000;0;;;;;11,259
2019-10-03 22:00:00;0;7233607;0;6650703;-6650703;-8368000;0;;;;;11,254
2019-10-03 23:00:00;0;7233607;0;6650703;-6650703;-8480000;0;;;;;11,252
2019-10-04 00:00:00;0;7233607;0;6650703;-6650703;-8544000;0;;;;;11,254
2019-10-04 01:00:00;0;7233607;0;6650703;-6650703;-8432000;0;;;;;11,254
2019-10-04 02:00:00;0;7233607;0;6650703;-6650703;-8352000;0;;;;;11,256
2019-10-04 03:00:00;0;7233607;0;6650703;-6650703;-8384000;0;;;;;11,259
2019-10-04 04:00:00;0;7233607;0;6650703;-6650703;-8880000;0;;;;;11,257
2019-10-04 05:00:00;0;7233605;0;6650701;-6650701;-9008000;0;;;;;11,251
2019-10-04 06:00:00;0;7233607;0;6650703;-6650703;-6448000;0;;;;;11,250
2019-10-04 07:00:00;0;7233607;0;6650703;-6650703;-6112000;0;;;;;11,253
2019-10-04 08:00:00;0;7233607;0;6650703;-6650703;-6160000;0;;;;;11,258
2019-10-04 09:00:00;0;7233607;0;6650703;-6650703;-6496000;0;;;;;11,256
2019-10-04 10:00:00;0;7233607;0;6650703;-6650703;-6512000;0;;;;;11,256
2019-10-04 11:00:00;0;7233607;0;6650703;-6650703;-6528000;0;;;;;11,257
2019-10-04 12:00:00;0;7233607;0;6650703;-6650703;-6560000;0;;;;;11,258
2019-10-04 13:00:00;0;7233607;0;6650703;-6650703;-6400000;0;;;;;11,257
2019-10-04 14:00:00;0;7233607;0;6650703;-6650703;-6064000;0;;;;;11,257
2019-10-04 15:00:00;0;7233607;0;6650703;-6650703;-6160000;0;;;;;11,256
2019-10-04 16:00:00;0;7233607;0;6650703;-6650703;-6224000;0;;;;;11,255
2019-10-04 17:00:00;0;7233607;0;6650703;-6650703;-6016000;0;;;;;11,256
2019-10-04 18:00:00;0;7233607;0;6650703;-6650703;-6048000;0;;;;;11,258
2019-10-04 19:00:00;0;7233607;0;6650703;-6650703;-6048000;0;;;;;11,257
2019-10-04 20:00:00;0;7233607;0;6650703;-6650703;-6016000;0;;;;;11,257
2019-10-04 21:00:00;0;7233607;0;6650703;-6650703;-6160000;0;;;;;11,259
2019-10-04 22:00:00;0;7233607;0;6650703;-6650703;-6144000;0;;;;;11,257
2019-10-04 23:00:00;0;7233607;0;6650703;-6650703;-6160000;0;;;;;11,244
2019-10-05 00:00:00;0;7233607;0;6650703;-6650703;-6080000;0;;;;;11,243
2019-10-05 01:00:00;0;7233607;0;6650703;-6650703;-6064000;0;;;;;11,244
2019-10-05 02:00:00;0;7233607;0;6650703;-6650703;-6048000;0;;;;;11,255
2019-10-05 03:00:00;0;7233607;0;6650703;-6650703;-6096000;0;;;;;11,280
2019-10-05 04:00:00;0;7233607;0;6650703;-6650703;-6080000;0;;;;;11,303
2019-10-05 05:00:00;0;7233605;0;6650701;-6650701;-6064000;0;;;;;11,318
2019-10-05 06:00:00;0;6651460;0;7232703;-7232703;-7120000;0;;;;;11,301
2019-10-05 07:00:00;0;6651460;0;7232703;-7232703;-7696000;0;;;;;11,293
2019-10-05 08:00:00;0;7233607;0;7232703;-7232703;-7680000;0;;;;;11,291
2019-10-05 09:00:00;0;7233607;0;7232703;-7232703;-7728000;0;;;;;11,301
2019-10-05 10:00:00;0;7233607;0;7232703;-7232703;-8112000;0;;;;;11,305
2019-10-05 11:00:00;0;7233607;0;7232703;-7232703;-8128000;0;;;;;11,306
2019-10-05 12:00:00;0;7233607;0;7232703;-7232703;-8128000;0;;;;;11,310
2019-10-05 13:00:00;0;7233607;0;7232703;-7232703;-8144000;0;;;;;11,306
2019-10-05 14:00:00;0;7233607;0;7232703;-7232703;-8160000;0;;;;;11,307
2019-10-05 15:00:00;0;7233607;0;7232703;-7232703;-8144000;0;;;;;11,301
2019-10-05 16:00:00;0;7233607;0;7232703;-7232703;-8144000;0;;;;;11,289
2019-10-05 17:00:00;0;7233607;0;7232703;-7232703;-8192000;0;;;;;11,279
2019-10-05 18:00:00;0;7233607;0;7232703;-7232703;-8848000;0;;;;;11,273
2019-10-05 19:00:00;0;7233607;0;7232703;-7232703;-9040000;0;;;;;11,271
2019-10-05 20:00:00;0;7233607;0;7232703;-7232703;-9072000;0;;;;;11,271
2019-10-05 21:00:00;0;7233607;0;7256703;-7256703;-9552000;0;;;;;11,268
2019-10-05 22:00:00;0;7233607;0;7256703;-7256703;-9616000;0;;;;;11,273
2019-10-05 23:00:00;0;7233607;0;7256703;-7256703;-9616000;0;;;;;11,277
2019-10-06 00:00:00;0;7233607;0;7256703;-7256703;-9616000;0;;;;;11,273
2019-10-06 01:00:00;0;7233607;0;7256703;-7256703;-9664000;0;;;;;11,266
2019-10-06 02:00:00;0;7233607;0;7256703;-7256703;-9680000;0;;;;;11,262
2019-10-06 03:00:00;0;7233607;0;7256703;-7256703;-9760000;0;;;;;11,261
2019-10-06 04:00:00;0;7233607;0;7256703;-7256703;-9792000;0;;;;;11,261
2019-10-06 05:00:00;0;7233605;0;7256701;-7256701;-9840000;0;;;;;11,260
2019-10-06 06:00:00;0;0;0;7232703;-7232703;-9024000;0;;;;;11,259
2019-10-06 07:00:00;0;0;0;7232703;-7232703;-9056000;0;;;;;11,260
2019-10-06 08:00:00;0;0;0;7232703;-7232703;-9024000;0;;;;;11,261
2019-10-06 09:00:00;0;0;0;7232703;-7232703;-9056000;0;;;;;11,264
2019-10-06 10:00:00;0;0;0;7232703;-7232703;-9056000;0;;;;;11,262
2019-10-06 11:00:00;0;0;0;7232703;-7232703;-9056000;0;;;;;11,258
2019-10-06 12:00:00;0;0;0;7232703;-7232703;-9040000;0;;;;;11,256
2019-10-06 13:00:00;0;0;0;7232703;-7232703;-10256000;0;;;;;11,256
2019-10-06 14:00:00;0;0;0;7232703;-7232703;-10512000;0;;;;;11,250
2019-10-06 15:00:00;0;0;0;7232703;-7232703;-10512000;0;;;;;11,248
2019-10-06 16:00:00;0;0;0;7232703;-7232703;-10528000;0;;;;;11,247
2019-10-06 17:00:00;0;0;0;7282703;-7282703;-10608000;0;;;;;11,246
2019-10-06 18:00:00;0;0;0;7282703;-7282703;-10656000;0;;;;;11,254
2019-10-06 19:00:00;0;0;0;7282703;-7282703;-10544000;0;;;;;11,259
2019-10-06 20:00:00;0;0;0;7282703;-7282703;-10608000;0;;;;;11,260
2019-10-06 21:00:00;0;0;0;7282703;-7282703;-10688000;0;;;;;11,258
2019-10-06 22:00:00;0;0;0;7282703;-7282703;-10704000;0;;;;;11,258
2019-10-06 23:00:00;0;0;0;7282703;-7282703;-10720000;0;;;;;11,259
2019-10-07 00:00:00;0;0;0;7282703;-7282703;-10752000;0;;;;;11,258
2019-10-07 01:00:00;0;0;0;7282703;-7282703;-10752000;0;;;;;11,258
2019-10-07 02:00:00;0;0;0;7282703;-7282703;-10784000;0;;;;;11,258
2019-10-07 03:00:00;0;0;0;7282703;-7282703;-10496000;0;;;;;11,257
2019-10-07 04:00:00;0;0;0;7282703;-7282703;-10256000;0;;;;;11,255
2019-10-07 05:00:00;0;0;0;7282701;-7282701;-10320000;0;;;;;11,254
2019-10-07 06:00:00;0;6650703;0;6650703;-6650703;-7680000;0;;;;;11,257
2019-10-07 07:00:00;0;6650703;0;6650703;-6650703;-7232000;0;;;;;11,255
2019-10-07 08:00:00;0;6650703;0;6650703;-6650703;-7248000;0;;;;;11,257
2019-10-07 09:00:00;0;6650703;0;6650703;-6650703;-7232000;0;;;;;11,254
2019-10-07 10:00:00;0;6650703;0;6650703;-6650703;-7232000;0;;;;;11,253
2019-10-07 11:00:00;0;6650703;0;6650703;-6650703;-7216000;0;;;;;11,247
2019-10-07 12:00:00;0;6650703;0;6650703;-6650703;-7264000;0;;;;;11,253
2019-10-07 13:00:00;0;6650703;0;6650703;-6650703;-7232000;0;;;;;11,254
2019-10-07 14:00:00;0;6650703;0;6650703;-6650703;-7296000;0;;;;;11,251
2019-10-07 15:00:00;0;6650703;0;6650703;-6650703;-7248000;0;;;;;11,245
2019-10-07 16:00:00;0;6650703;0;6650703;-6650703;-7248000;0;;;;;11,240
2019-10-07 17:00:00;0;6650703;0;6650703;-6650703;-7232000;0;;;;;11,240
2019-10-07 18:00:00;0;6650703;0;6650703;-6650703;-7264000;0;;;;;11,238
2019-10-07 19:00:00;0;6650703;0;6650703;-6650703;-7264000;0;;;;;11,237
2019-10-07 20:00:00;0;6650703;0;6650703;-6650703;-7264000;0;;;;;11,237
2019-10-07 21:00:00;0;6650703;0;6650703;-6650703;-7280000;0;;;;;11,239
2019-10-07 22:00:00;0;6650703;0;6650703;-6650703;-7312000;0;;;;;11,246
2019-10-07 23:00:00;0;6650703;0;6650703;-6650703;-7312000;0;;;;;11,249
2019-10-08 00:00:00;0;6650703;0;6650703;-6650703;-7328000;0;;;;;11,250
2019-10-08 01:00:00;0;6650703;0;6650703;-6650703;-7376000;0;;;;;11,251
2019-10-08 02:00:00;0;6650703;0;6650703;-6650703;-7408000;0;;;;;11,254
2019-10-08 03:00:00;0;6650703;0;6650703;-6650703;-7488000;0;;;;;11,256
2019-10-08 04:00:00;0;6650703;0;6650703;-6650703;-7520000;0;;;;;11,246
2019-10-08 05:00:00;0;6650701;0;6650701;-6650701;-7600000;0;;;;;11,242
2019-10-08 06:00:00;0;6651460;0;6650703;-6650703;-6480000;0;;;;;11,242
2019-10-08 07:00:00;0;6651460;0;6650703;-6650703;-6208000;0;;;;;11,242
2019-10-08 08:00:00;0;6650703;0;6650703;-6650703;-6128000;0;;;;;11,242
2019-10-08 09:00:00;0;6650703;0;6650703;-6650703;-6144000;0;;;;;11,242
2019-10-08 10:00:00;0;6650703;0;6650703;-6650703;-6160000;0;;;;;11,242
2019-10-08 11:00:00;0;6650703;0;6650703;-6650703;-6080000;0;;;;;11,243
2019-10-08 12:00:00;0;6650703;0;6650703;-6650703;-6064000;0;;;;;11,242
2019-10-08 13:00:00;0;6650703;0;6650703;-6650703;-6048000;0;;;;;11,242
2019-10-08 14:00:00;0;6650703;0;6650703;-6650703;-6096000;0;;;;;11,243
2019-10-08 15:00:00;0;6650703;0;6650703;-6650703;-6096000;0;;;;;11,243
2019-10-08 16:00:00;0;6650703;0;6650703;-6650703;-6064000;0;;;;;11,243
2019-10-08 17:00:00;0;6650703;0;6650703;-6650703;-6096000;0;;;;;11,243
2019-10-08 18:00:00;0;6650703;0;6650703;-6650703;-6112000;0;;;;;11,243
2019-10-08 19:00:00;0;6650703;0;6650703;-6650703;-6384000;0;;;;;11,242
2019-10-08 20:00:00;0;6650703;0;6650703;-6650703;-6960000;0;;;;;11,242
2019-10-08 21:00:00;0;6650703;0;6650703;-6650703;-6832000;0;;;;;11,242
2019-10-08 22:00:00;0;6650703;0;6650703;-6650703;-6864000;0;;;;;11,242
2019-10-08 23:00:00;0;6650703;0;6650703;-6650703;-6848000;0;;;;;11,241
2019-10-09 00:00:00;0;6650703;0;6650703;-6650703;-6912000;0;;;;;11,241
2019-10-09 01:00:00;0;6650703;0;6650703;-6650703;-6912000;0;;;;;11,241
2019-10-09 02:00:00;0;6650703;0;6650703;-6650703;-6976000;0;;;;;11,241
2019-10-09 03:00:00;0;6650703;0;6650703;-6650703;-7008000;0;;;;;11,242
2019-10-09 04:00:00;0;6650703;0;6650703;-6650703;-7120000;0;;;;;11,242
2019-10-09 05:00:00;0;6650701;0;6650701;-6650701;-7280000;0;;;;;11,242
2019-10-09 06:00:00;0;6651460;0;6650703;-6650703;-8544000;0;;;;;11,243
2019-10-09 07:00:00;0;6651460;0;6650703;-6650703;-8784000;0;;;;;11,243
2019-10-09 08:00:00;0;7233607;0;6650703;-6650703;-8800000;0;;;;;11,243
2019-10-09 09:00:00;0;7233607;0;6650703;-6650703;-8464000;0;;;;;11,242
2019-10-09 10:00:00;0;7233607;0;6650703;-6650703;-7408000;0;;;;;11,242
2019-10-09 11:00:00;0;7233607;0;6650703;-6650703;-6880000;0;;;;;11,242
2019-10-09 12:00:00;0;7233607;0;6650703;-6650703;-6800000;0;;;;;11,242
2019-10-09 13:00:00;0;7233607;0;6650703;-6650703;-6784000;0;;;;;11,242
2019-10-09 14:00:00;0;7233607;0;6650703;-6650703;-6816000;0;;;;;11,242
2019-10-09 15:00:00;0;7233607;0;6650703;-6650703;-6832000;0;;;;;11,242
2019-10-09 16:00:00;0;7233607;0;6650703;-6650703;-6928000;0;;;;;11,241
2019-10-09 17:00:00;0;7233607;0;6650703;-6650703;-6992000;0;;;;;11,241
2019-10-09 18:00:00;0;7233607;0;6650703;-6650703;-7056000;0;;;;;11,241
2019-10-09 19:00:00;0;7233607;0;6650703;-6650703;-7056000;0;;;;;11,241
2019-10-09 20:00:00;0;7233607;0;6650703;-6650703;-7008000;0;;;;;11,242
2019-10-09 21:00:00;0;7233607;0;6650703;-6650703;-6864000;0;;;;;11,241
2019-10-09 22:00:00;0;7233607;0;6650703;-6650703;-6896000;0;;;;;11,240
2019-10-09 23:00:00;0;7233607;0;6650703;-6650703;-6896000;0;;;;;11,239
2019-10-10 00:00:00;0;7233607;0;6650703;-6650703;-6912000;0;;;;;11,240
2019-10-10 01:00:00;0;7233607;0;6650703;-6650703;-6944000;0;;;;;11,239
2019-10-10 02:00:00;0;7233607;0;6650703;-6650703;-6960000;0;;;;;11,238
2019-10-10 03:00:00;0;7233607;0;6650703;-6650703;-6976000;0;;;;;11,236
2019-10-10 04:00:00;0;7233607;0;6650703;-6650703;-7056000;0;;;;;11,236
2019-10-10 05:00:00;0;7233605;0;6650701;-6650701;-7200000;0;;;;;11,236
2019-10-10 06:00:00;0;6651460;0;6699703;-6699703;-6016000;0;;;;;11,237
2019-10-10 07:00:00;0;6651460;0;6699703;-6699703;-5824000;0;;;;;11,238
2019-10-10 08:00:00;0;6650703;0;6699703;-6699703;-5760000;0;;;;;11,238
2019-10-10 09:00:00;0;6650703;0;6699703;-6699703;-5808000;0;;;;;11,238
2019-10-10 10:00:00;0;6650703;0;6699703;-6699703;-5792000;0;;;;;11,238
2019-10-10 11:00:00;0;6650703;0;6699703;-6699703;-5776000;0;;;;;11,239
2019-10-10 12:00:00;0;6650703;0;6699703;-6699703;-5776000;0;;;;;11,239
2019-10-10 13:00:00;0;6650703;0;6699703;-6699703;-5792000;0;;;;;11,239
2019-10-10 14:00:00;0;6650703;0;6699703;-6699703;-5760000;0;;;;;11,239
2019-10-10 15:00:00;0;6650703;0;6699703;-6699703;-5760000;0;;;;;11,239
2019-10-10 16:00:00;0;6650703;0;6699703;-6699703;-5824000;0;;;;;11,239
2019-10-10 17:00:00;0;6650703;0;6699703;-6699703;-5824000;0;;;;;11,239
2019-10-10 18:00:00;0;6650703;0;6699703;-6699703;-5792000;0;;;;;11,239
2019-10-10 19:00:00;0;6650703;0;6699703;-6699703;-5824000;0;;;;;11,239
2019-10-10 20:00:00;0;6650703;0;6699703;-6699703;-5808000;0;;;;;11,239
2019-10-10 21:00:00;0;6650703;0;6699703;-6699703;-5808000;0;;;;;11,238
2019-10-10 22:00:00;0;6650703;0;6699703;-6699703;-5872000;0;;;;;11,248
2019-10-10 23:00:00;0;6650703;0;6699703;-6699703;-5936000;0;;;;;11,271
2019-10-11 00:00:00;0;6650703;0;6699703;-6699703;-5936000;0;;;;;11,283
2019-10-11 01:00:00;0;6650703;0;6699703;-6699703;-5952000;0;;;;;11,284
2019-10-11 02:00:00;0;6650703;0;6699703;-6699703;-5952000;0;;;;;11,287
2019-10-11 03:00:00;0;6650703;0;6699703;-6699703;-6032000;0;;;;;11,300
2019-10-11 04:00:00;0;6650703;0;6699703;-6699703;-6032000;0;;;;;11,303
2019-10-11 05:00:00;0;6650701;0;6699701;-6699701;-6256000;0;;;;;11,294
2019-10-11 06:00:00;0;6651460;0;5953205;-5953205;-6384000;0;;;;;11,294
2019-10-11 07:00:00;0;6651460;0;5953205;-5953205;-6384000;0;;;;;11,290
2019-10-11 08:00:00;0;6699703;0;5953205;-5953205;-6352000;0;;;;;11,280
2019-10-11 09:00:00;0;6699703;0;5953205;-5953205;-6352000;0;;;;;11,279
2019-10-11 10:00:00;0;6699703;0;5953205;-5953205;-6320000;0;;;;;11,281
2019-10-11 11:00:00;0;6699703;0;5953205;-5953205;-6352000;0;;;;;11,281
2019-10-11 12:00:00;0;6699703;0;5953205;-5953205;-6288000;0;;;;;11,280
2019-10-11 13:00:00;0;6699703;0;5953205;-5953205;-6352000;0;;;;;11,280
2019-10-11 14:00:00;0;6699703;0;5953205;-5953205;-6416000;0;;;;;11,282
2019-10-11 15:00:00;0;6699703;0;5953205;-5953205;-6384000;0;;;;;11,289
2019-10-11 16:00:00;0;6699703;0;5953205;-5953205;-6432000;0;;;;;11,291
2019-10-11 17:00:00;0;6699703;0;5953205;-5953205;-6560000;0;;;;;11,292
2019-10-11 18:00:00;0;6699703;0;5953205;-5953205;-6640000;0;;;;;11,295
2019-10-11 19:00:00;0;6699703;0;5953205;-5953205;-6368000;0;;;;;11,298
2019-10-11 20:00:00;0;6699703;0;5953205;-5953205;-6176000;0;;;;;11,299
2019-10-11 21:00:00;0;6699703;0;5953205;-5953205;-6128000;0;;;;;11,294
2019-10-11 22:00:00;0;6699703;0;5953205;-5953205;-6128000;0;;;;;11,286
2019-10-11 23:00:00;0;6699703;0;5953205;-5953205;-6144000;0;;;;;11,285
2019-10-12 00:00:00;0;6699703;0;5953205;-5953205;-6144000;0;;;;;11,287
2019-10-12 01:00:00;0;6699703;0;5953205;-5953205;-6176000;0;;;;;11,289
2019-10-12 02:00:00;0;6699703;0;5953205;-5953205;-6176000;0;;;;;11,288
2019-10-12 03:00:00;0;6699703;0;5953205;-5953205;-6160000;0;;;;;11,286
2019-10-12 04:00:00;0;6699703;0;5953205;-5953205;-5712000;0;;;;;11,283
2019-10-12 05:00:00;0;6699701;0;5953216;-5953216;-5600000;0;;;;;11,282
2019-10-12 06:00:00;0;6536109;0;6314981;-6314981;-6416000;0;;;;;11,284
2019-10-12 07:00:00;0;6536109;0;6314981;-6314981;-7552000;0;;;;;11,284
2019-10-12 08:00:00;0;6536109;0;6314981;-6314981;-7744000;0;;;;;11,296
2019-10-12 09:00:00;0;6536109;0;6314981;-6314981;-7488000;0;;;;;11,304
2019-10-12 10:00:00;0;6536109;0;6314981;-6314981;-7408000;0;;;;;11,324
2019-10-12 11:00:00;0;6536109;0;6314981;-6314981;-7360000;0;;;;;11,340
2019-10-12 12:00:00;0;6536109;0;6314981;-6314981;-7312000;0;;;;;11,335
2019-10-12 13:00:00;0;6536109;0;6314981;-6314981;-7264000;0;;;;;11,321
2019-10-12 14:00:00;0;6536109;0;6314981;-6314981;-7376000;0;;;;;11,319
2019-10-12 15:00:00;0;6536109;0;6314981;-6314981;-7440000;0;;;;;11,311
2019-10-12 16:00:00;0;6536109;0;6314981;-6314981;-7424000;0;;;;;11,310
2019-10-12 17:00:00;0;6536109;0;6314981;-6314981;-7808000;0;;;;;11,309
2019-10-12 18:00:00;0;6536109;0;6314981;-6314981;-9664000;0;;;;;11,304
2019-10-12 19:00:00;0;6536109;0;6314981;-6314981;-10320000;0;;;;;11,291
2019-10-12 20:00:00;0;6536109;0;6314981;-6314981;-10944000;0;;;;;11,295
2019-10-12 21:00:00;0;6536109;0;6314981;-6314981;-10864000;0;;;;;11,297
2019-10-12 22:00:00;0;6536109;0;6314981;-6314981;-10896000;0;;;;;11,301
2019-10-12 23:00:00;0;6536109;0;6314981;-6314981;-10832000;0;;;;;11,302
2019-10-13 00:00:00;0;6536109;0;6314981;-6314981;-10512000;0;;;;;11,301
2019-10-13 01:00:00;0;6536109;0;6314981;-6314981;-9664000;0;;;;;11,292
2019-10-13 02:00:00;0;6536109;0;6314981;-6314981;-8992000;0;;;;;11,287
2019-10-13 03:00:00;0;6536109;0;6314981;-6314981;-8928000;0;;;;;11,294
2019-10-13 04:00:00;0;6536109;0;6314981;-6314981;-8784000;0;;;;;11,298
2019-10-13 05:00:00;0;6536120;0;6314994;-6314994;-8624000;0;;;;;11,296
2019-10-13 06:00:00;0;5733738;0;6369981;-6369981;-7648000;0;;;;;11,297
2019-10-13 07:00:00;0;5733738;0;6369981;-6369981;-6912000;0;;;;;11,302
2019-10-13 08:00:00;0;6314981;0;6369981;-6369981;-6720000;0;;;;;11,309
2019-10-13 09:00:00;0;6314981;0;6369981;-6369981;-6704000;0;;;;;11,315
2019-10-13 10:00:00;0;6314981;0;6369981;-6369981;-6704000;0;;;;;11,318
2019-10-13 11:00:00;0;6314981;0;6369981;-6369981;-6704000;0;;;;;11,317
2019-10-13 12:00:00;0;6314981;0;6369981;-6369981;-6688000;0;;;;;11,315
2019-10-13 13:00:00;0;6314981;0;6369981;-6369981;-6656000;0;;;;;11,310
2019-10-13 14:00:00;0;6314981;0;6369981;-6369981;-6624000;0;;;;;11,306
2019-10-13 15:00:00;0;6314981;0;6369981;-6369981;-6608000;0;;;;;11,306
2019-10-13 16:00:00;0;6314981;0;6369981;-6369981;-6672000;0;;;;;11,305
2019-10-13 17:00:00;0;6314981;0;6369981;-6369981;-6688000;0;;;;;11,305
2019-10-13 18:00:00;0;6314981;0;6369981;-6369981;-6912000;0;;;;;11,305
2019-10-13 19:00:00;0;6314981;0;6369981;-6369981;-6960000;0;;;;;11,304
2019-10-13 20:00:00;0;6314981;0;6369981;-6369981;-6848000;0;;;;;11,301
2019-10-13 21:00:00;0;6314981;0;6369981;-6369981;-6848000;0;;;;;11,299
2019-10-13 22:00:00;0;6314981;0;6369981;-6369981;-6864000;0;;;;;11,299
